# t(yr) dt(yr)
2.6839972106864013e-01 4.4152173390155092e-05
2.6842851597264467e-01 2.8794904004536548e-05
2.6843792389831628e-01 9.4079256716117499e-06
2.6844733182398789e-01 9.4079256716117499e-06
2.6845652923938246e-01 9.1974153945684201e-06
2.6850251631635530e-01 4.5987076972842100e-05
2.6873245170121957e-01 2.2993538486426601e-04
2.6890220737989018e-01 1.6975567867061336e-04
2.6907196305856079e-01 1.6975567867061336e-04
2.6928943048306198e-01 2.1746742450118317e-04
2.6950689790756316e-01 2.1746742450118317e-04
2.6966700500889190e-01 1.6010710132874362e-04
2.6970102879925478e-01 3.4023790362880391e-05
2.6970595113551210e-01 4.9223362573180829e-06
2.6970770282106171e-01 1.7516855496113592e-06
2.6970945450661132e-01 1.7516855496113592e-06
2.6971098736082844e-01 1.5328542171122450e-06
2.6971865163191400e-01 7.6642710855612250e-06
2.6975697298734169e-01 3.8321355427695103e-05
2.6994857976448028e-01 1.9160677713858654e-04
2.7090661365017321e-01 9.5803388569293269e-04
2.7511203344553126e-01 4.2054197953580452e-03
2.7558923467768875e-01 4.7720123215749810e-04
2.7572315469176784e-01 1.3392001407908083e-04
2.7575204084024901e-01 2.8886148481177543e-05
2.7575911041782936e-01 7.0695775803431005e-06
2.7576140265941929e-01 2.2922415899295778e-06
2.7576369490100922e-01 2.2922415899295778e-06
2.7576592235852859e-01 2.2274575193770296e-06
2.7577705964612542e-01 1.1137287596829637e-05
2.7583274608410963e-01 5.5686437984203696e-05
2.7611117827403059e-01 2.7843218992096297e-04
2.7750333922363546e-01 1.3921609496048704e-03
2.8144561431394888e-01 3.9422750903134185e-03
2.8548012358164798e-01 4.0345092676991046e-03
2.8977145905590324e-01 4.2913354742552534e-03
2.9430740477910949e-01 4.5359457232062583e-03
2.9908917023013082e-01 4.7817654510213248e-03
3.0020650230230972e-01 1.1173320721789004e-03
3.0132383437448862e-01 1.1173320721789004e-03
3.0213646408309019e-01 8.1262970860157546e-04
3.0228607735350882e-01 1.4961327041862482e-04
3.0235043663354910e-01 6.4359280040282574e-05
3.0236023549108887e-01 9.7988575397667255e-06
3.0236471133407056e-01 4.4758429816882384e-06
3.0236710261849903e-01 2.3912844284712520e-06
3.0236949390292750e-01 2.3912844284712520e-06
3.0237184368684838e-01 2.3497839208852511e-06
3.0238359260645281e-01 1.1748919604426256e-05
3.0244233720447483e-01 5.8744598022020256e-05
3.0273606019458499e-01 2.9372299011015679e-04
3.0420467514513577e-01 1.4686149505507839e-03
3.0631105348641735e-01 2.1063783412815784e-03
3.0841743182769893e-01 2.1063783412815784e-03
3.0862142426080597e-01 2.0399243310703641e-04
3.0882541669391300e-01 2.0399243310703641e-04
3.0984537885944824e-01 1.0199621655352376e-03
3.1035535994221586e-01 5.0998108276761878e-04
3.1086534102498348e-01 5.0998108276761878e-04
3.1341524643882157e-01 2.5499054138380939e-03
3.1393212009176447e-01 5.1687365294289522e-04
3.1405928233391356e-01 1.2716224214909255e-04
3.1418644457606265e-01 1.2716224214909255e-04
3.1420897937872322e-01 2.2534802660567621e-05
3.1421412917990305e-01 5.1498011798267740e-06
3.1421729047680458e-01 3.1612969015326620e-06
3.1422045177370611e-01 3.1612969015326620e-06
3.1422301134454156e-01 2.5595708354475555e-06
3.1423580919871874e-01 1.2797854177182266e-05
3.1429979846960471e-01 6.3989270885966842e-05
3.1461974482403460e-01 3.1994635442988972e-04
3.1621947659618416e-01 1.5997317721495596e-03
3.1917536714154693e-01 2.9558905453627715e-03
3.2231534506416315e-01 3.1399779226162217e-03
3.2573226966388719e-01 3.4169245997240361e-03
3.2942032069830801e-01 3.6880510344208250e-03
3.3337966084113652e-01 3.9593401428285047e-03
3.3354046027144807e-01 1.6079943031155342e-04
3.3354847448464503e-01 8.0142131969607178e-06
3.3355332533108184e-01 4.8508464368102189e-06
3.3355817617751865e-01 4.8508464368102189e-06
3.3356205969309199e-01 3.8835155733440985e-06
3.3358147727095877e-01 1.9417577866776004e-05
3.3367856516029254e-01 9.7087889333768995e-05
3.3416400460696138e-01 4.8543944666884498e-04
3.3659120184030572e-01 2.4271972333443359e-03
3.3767684903196055e-01 1.0856471916548260e-03
3.3876249622361537e-01 1.0856471916548260e-03
3.3913576845048743e-01 3.7327222687205674e-04
3.3923749328270042e-01 1.0172483221299045e-04
3.3927333336436039e-01 3.5840081659965772e-05
3.3930917344602035e-01 3.5840081659965772e-05
3.3948837385432029e-01 1.7920040829993988e-04
3.4038437589581999e-01 8.9600204149969942e-04
3.4446180071957766e-01 4.0774248237576693e-03
3.4537912560198819e-01 9.1732488241053067e-04
3.4629645048439872e-01 9.1732488241053067e-04
3.4693162160388119e-01 6.3517111948246940e-04
3.4699132801419463e-01 5.9706410313442593e-05
3.4700623890834237e-01 1.4910894147734943e-05
3.4700869532491269e-01 2.4564165703178098e-06
3.4701034026503547e-01 1.6449401227802696e-06
3.4701198520515825e-01 1.6449401227802696e-06
3.4701366955551899e-01 1.6843503607422150e-06
3.4702209130732270e-01 8.4217518037110750e-06
3.4706420006634131e-01 4.2108759018610886e-05
3.4727474386143425e-01 2.1054379509294341e-04
3.4832746283689897e-01 1.0527189754647170e-03
3.5293583364373476e-01 4.6083708068357931e-03
3.5359361252256005e-01 6.5777887882528807e-04
3.5383497955944920e-01 2.4136703688915073e-04
3.5389958897181995e-01 6.4609412370741914e-05
3.5392205061905685e-01 2.2461647236904358e-05
3.5394451226629375e-01 2.2461647236904358e-05
3.5405682050247839e-01 1.1230823618463281e-04
3.5461836168340144e-01 5.6154118092305305e-04
3.5742606758801665e-01 2.8077059046152097e-03
3.6246611989970823e-01 5.0400523116915785e-03
3.6258501719200753e-01 1.1889729229930257e-04
3.6265032131413311e-01 6.5304122125575681e-05
3.6266241455694054e-01 1.2093242807431626e-05
3.6267450779974797e-01 1.2093242807431626e-05
3.6273497401378513e-01 6.0466214037158128e-05
3.6303730508397081e-01 3.0233107018567962e-04
3.6340610530627993e-01 3.6880022230911802e-04
3.6352433175443116e-01 1.1822644815123740e-04
3.6359158161768412e-01 6.7249863252960562e-05
3.6365883148093708e-01 6.7249863252960562e-05
3.6371930028751298e-01 6.0468806575897371e-05
3.6402164432039258e-01 3.0234403287959788e-04
3.6553336448479062e-01 1.5117201643980449e-03
3.6742758294666328e-01 1.8942184618726543e-03
3.6781491368259361e-01 3.8733073593033573e-04
3.6802986688866696e-01 2.1495320607334278e-04
3.6807001413207058e-01 4.0147243403620969e-05
3.6811016137547420e-01 4.0147243403620969e-05
3.6831089759249219e-01 2.0073621701799382e-04
3.6931457867758205e-01 1.0036810850898581e-03
3.7433298410303145e-01 5.0184054254494015e-03
3.7494580316554638e-01 6.1281906251492435e-04
3.7555862222806130e-01 6.1281906251492435e-04
3.7628838657652602e-01 7.2976434846472316e-04
3.7701815092499075e-01 7.2976434846472316e-04
3.7766219853204602e-01 6.4404760705527586e-04
3.7772387399352358e-01 6.1675461477561644e-05
3.7772621173023008e-01 2.3377367064925103e-06
3.7772782613986317e-01 1.6144096330883428e-06
3.7772944054949625e-01 1.6144096330883428e-06
3.7773113485637066e-01 1.6943068744112999e-06
3.7773960639074272e-01 8.4715343720564995e-06
3.7778196406260312e-01 4.2357671860393520e-05
3.7799375242190519e-01 2.1178835930207862e-04
3.7905269421841553e-01 1.0589417965103376e-03
3.7949218317692152e-01 4.3948895850598468e-04
3.7960371560793432e-01 1.1153243101280630e-04
3.7971524803894713e-01 1.1153243101280630e-04
3.7979630745166781e-01 8.1059412720685398e-05
3.7980489789438049e-01 8.5904427126748395e-06
3.7980632155468075e-01 1.4236603002593107e-06
3.7980688653054862e-01 5.6497586786719012e-07
3.7980745150641648e-01 5.6497586786719012e-07
3.7980799095936463e-01 5.3945294814505829e-07
3.7981068822410530e-01 2.6972647406697803e-06
3.7982417454780870e-01 1.3486323703404413e-05
3.7989160616632561e-01 6.7431618516911040e-05
3.8022876425891022e-01 3.3715809258461071e-04
3.8191455472183317e-01 1.6857904629229425e-03
3.8488114606093787e-01 2.9665913391047072e-03
3.8804405097489064e-01 3.1629049139527687e-03
3.9148829368489346e-01 3.4442427100028206e-03
3.9197146149031115e-01 4.8316780541768356e-04
3.9245462929572883e-01 4.8316780541768356e-04
3.9487046832281719e-01 2.4158390270883623e-03
3.9491516439963142e-01 4.4696076814232377e-05
3.9492931275359033e-01 1.4148353958909343e-05
3.9494346110754924e-01 1.4148353958909343e-05
3.9495209256639385e-01 8.6314588446101403e-06
3.9495745084257977e-01 5.3582761859183314e-06
3.9496280911876569e-01 5.3582761859183314e-06
3.9496718656893776e-01 4.3774501720661441e-06
3.9498907381979809e-01 2.1887250860330720e-05
3.9509851007409963e-01 1.0943625430154258e-04
3.9564569134560740e-01 5.4718127150776841e-04
3.9615261637126287e-01 5.0692502565546915e-04
3.9665954139691834e-01 5.0692502565546915e-04
3.9713457595204171e-01 4.7503455512337700e-04
3.9760961050716509e-01 4.7503455512337700e-04
3.9765179287406444e-01 4.2182366899345958e-05
3.9766400227025467e-01 1.2209396190232535e-05
3.9767621166644490e-01 1.2209396190232535e-05
3.9768314493338924e-01 6.9332669443422645e-06
3.9768602480851650e-01 2.8798751272596235e-06
3.9768890468364376e-01 2.8798751272596235e-06
3.9769108657076779e-01 2.1818871240308901e-06
3.9769326845789182e-01 2.1818871240308901e-06
3.9770417789351203e-01 1.0909435620209962e-05
3.9775872507161314e-01 5.4547178101105320e-05
3.9803146096211856e-01 2.7273589050541558e-04
3.9939514041464574e-01 1.3636794525271889e-03
3.9997881546714598e-01 5.8367505250023211e-04
4.0056249051964621e-01 5.8367505250023211e-04
4.0129272920708187e-01 7.3023868743565812e-04
4.0150516737372177e-01 2.1243816663990556e-04
4.0171760554036168e-01 2.1243816663990556e-04
4.0191363458759949e-01 1.9602904723781123e-04
4.0196610721670645e-01 5.2472629106958824e-05
4.0201857984581341e-01 5.2472629106958824e-05
4.0206228765972740e-01 4.3707813913995697e-05
4.0228082672929732e-01 2.1853906956992297e-04
4.0260855651566901e-01 3.2772978637168881e-04
4.0262718831352823e-01 1.8631797859214316e-05
4.0264582011138744e-01 1.8631797859214316e-05
4.0266078527396820e-01 1.4965162580760083e-05
4.0273561108687211e-01 7.4825812903911437e-05
4.0310974015139173e-01 3.7412906451961270e-04
4.0498038547398979e-01 1.8706453225980635e-03
4.0547529863312659e-01 4.9491315913680056e-04
4.0597021179226339e-01 4.9491315913680056e-04
4.0658254629340557e-01 6.1233450114217547e-04
4.0719488079454774e-01 6.1233450114217547e-04
4.0768803754533556e-01 4.9315675078781540e-04
4.0785366217974339e-01 1.6562463440783493e-04
4.0785882776189797e-01 5.1655821545759650e-06
4.0786399334405254e-01 5.1655821545759650e-06
4.0786913816651543e-01 5.1448224628880546e-06
4.0789486227882976e-01 2.5724112314329250e-05
4.0802348284040146e-01 1.2862056157170176e-04
4.0866658564825986e-01 6.4310280785839780e-04
4.1188209968755196e-01 3.2155140392921000e-03
4.1587807249293107e-01 3.9959728053791110e-03
4.2010244082908010e-01 4.2243683361490314e-03
4.2458991824961362e-01 4.4874774205335144e-03
4.2498839644534808e-01 3.9847819573446408e-04
4.2499602581740104e-01 7.6293720529529985e-06
4.2499816192174750e-01 2.1361043464618312e-06
4.2499925515121684e-01 1.0932294693399847e-06
4.2499981156343919e-01 5.5641222235225385e-07
4.2500036797566154e-01 5.5641222235225385e-07
4.2500089391206025e-01 5.2593639870979203e-07
4.2500352359405380e-01 2.6296819935489602e-06
4.2501667200402149e-01 1.3148409967689290e-05
4.2508241405385999e-01 6.5742049838501959e-05
4.2541112430305261e-01 3.2871024919262082e-04
4.2705467554901561e-01 1.6435512459629931e-03
4.2753221236818456e-01 4.7753681916895552e-04
4.2800974918735352e-01 4.7753681916895552e-04
4.2806338285440931e-01 5.3633667055796863e-05
4.2808223903423248e-01 1.8856179823167896e-05
4.2808284972154265e-01 6.1068731016522548e-07
4.2808346040885281e-01 6.1068731016522548e-07
4.2808398534456243e-01 5.2493570962264258e-07
4.2808661002311060e-01 2.6246785481687240e-06
4.2809973341585156e-01 1.3123392740954642e-05
4.2816535037955622e-01 6.5616963704662190e-05
4.2849343519807959e-01 3.2808481852336646e-04
4.3013385929069647e-01 1.6404240926168878e-03
4.3073573212091182e-01 6.0187283021534421e-04
4.3094691580484107e-01 2.1118368392925024e-04
4.3115809948877032e-01 2.1118368392925024e-04
4.3117063968305858e-01 1.2540194288257478e-05
4.3117649418768295e-01 5.8545046243696497e-06
4.3117967717612038e-01 3.1829884374334760e-06
4.3118286016455781e-01 3.1829884374334760e-06
4.3118603195339444e-01 3.1717888366311620e-06
4.3120189089757766e-01 1.5858944183211321e-05
4.3128118561849366e-01 7.9294720916001094e-05
4.3167765922307377e-01 3.9647360458011649e-04
4.3366002724597447e-01 1.9823680229006935e-03
4.3625522355306429e-01 2.5951963070898199e-03
4.3908789542331050e-01 2.8326718702462172e-03
4.4219414774204696e-01 3.1062523187364577e-03
4.4557486176313199e-01 3.3807140210850295e-03
4.4923118522036271e-01 3.6563234572307146e-03
4.5316234260174088e-01 3.9311573813781697e-03
4.5411341506802594e-01 9.5107246628506337e-04
4.5506448753431100e-01 9.5107246628506337e-04
4.5561058023389883e-01 5.4609269958783013e-04
4.5572314628054467e-01 1.1256604664583447e-04
4.5583571232719050e-01 1.1256604664583447e-04
4.5592961776578556e-01 9.3905438595054402e-05
4.5597344943690221e-01 4.3831671116656423e-05
4.5599726642874561e-01 2.3816991843395030e-05
4.5600163908731295e-01 4.3726585673420360e-06
4.5600601174588029e-01 4.3726585673420360e-06
4.5602787503871695e-01 2.1863292836654669e-05
4.5605309561326279e-01 2.5220574545847807e-05
4.5606089247652482e-01 7.7968632620217804e-06
4.5606394031376007e-01 3.0478372352593652e-06
4.5606698815099533e-01 3.0478372352593652e-06
4.5606986331669774e-01 2.8751657024095323e-06
4.5608423914520968e-01 1.4375828511936639e-05
4.5615611828776936e-01 7.1879142559683196e-05
4.5651551400056783e-01 3.5939571279847149e-04
4.5831249256456019e-01 1.7969785639923574e-03
4.6301847294699194e-01 4.7059803824317514e-03
4.6365732467542453e-01 6.3885172843258786e-04
4.6366449149284694e-01 7.1668174224104320e-06
4.6366710403570444e-01 2.6125428574941267e-06
4.6366971657856193e-01 2.6125428574941267e-06
4.6367250470558458e-01 2.7881270226459698e-06
4.6368644534069786e-01 1.3940635113285360e-05
4.6375614851626434e-01 6.9703175566482312e-05
4.6410466439409664e-01 3.4851587783230054e-04
4.6584724378325826e-01 1.7425793891616137e-03
4.7085591662366449e-01 5.0086728404062364e-03
4.7592404799154181e-01 5.0681313678773154e-03
4.7625006505409928e-01 3.2601706255747098e-04
4.7635596706539368e-01 1.0590201129440091e-04
4.7646186907668808e-01 1.0590201129440091e-04
4.7654788048926611e-01 8.6011412578024249e-05
4.7697793755215628e-01 4.3005706289017676e-04
4.7759229102064271e-01 6.1435346848642824e-04
4.7772901001450985e-01 1.3671899386713537e-04
4.7786572900837698e-01 1.3671899386713537e-04
4.7798708751822644e-01 1.2135850984945629e-04
4.7802999327106116e-01 4.2905752834720978e-05
4.7807289902389588e-01 4.2905752834720978e-05
4.7810155974857543e-01 2.8660724679552274e-05
4.7812440384679389e-01 2.2844098218455233e-05
4.7814724794501234e-01 2.2844098218455233e-05
4.7826146843610473e-01 1.1422049109238719e-04
4.7883257089156656e-01 5.7110245546182492e-04
4.8168808316887562e-01 2.8555122773090691e-03
4.8262226128314328e-01 9.3417811426765862e-04
4.8279862862415263e-01 1.7636734100934248e-04
4.8284490875903174e-01 4.6280134879117529e-05
4.8286075274353796e-01 1.5843984506214159e-05
4.8287659672804417e-01 1.5843984506214159e-05
4.8295581665057530e-01 7.9219922531126308e-05
4.8335191626323104e-01 3.9609961265574256e-04
4.8533241432650981e-01 1.9804980632787683e-03
4.8596515251621542e-01 6.3273818970560614e-04
4.8612012043496328e-01 1.5496791874786142e-04
4.8613263248497202e-01 1.2512050008739450e-05
4.8614514453498076e-01 1.2512050008739450e-05
4.8615848548681123e-01 1.3340951830476122e-05
4.8622519024596372e-01 6.6704759152491633e-05
4.8655871404172607e-01 3.3352379576234714e-04
4.8822633302053786e-01 1.6676189788117912e-03
4.9438163787140588e-01 6.1553048508680153e-03
5.0054639803618750e-01 6.1647601647816241e-03
5.0701222077062380e-01 6.4658227344362995e-03
5.1377924948467779e-01 6.7670287140539909e-03
5.2086956853084176e-01 7.0903190461639731e-03
5.2235623198224612e-01 1.4866634514043575e-03
5.2274334061461147e-01 3.8710863236535165e-04
5.2313044924697683e-01 3.8710863236535165e-04
5.2316702505555313e-01 3.6575808576300162e-05
5.2318676209106540e-01 1.9737035512279455e-05
5.2319278576501638e-01 6.0236739509722526e-06
5.2319880943896735e-01 6.0236739509722526e-06
5.2320438594917063e-01 5.5765102032756531e-06
5.2323226850018723e-01 2.7882551016600310e-05
5.2337168125527045e-01 1.3941275508322359e-04
5.2406874503068657e-01 6.9706377541611797e-04
5.2755406390776716e-01 3.4853188770805898e-03
5.3275512459599939e-01 5.2010606882322286e-03
5.3811394531521861e-01 5.3588207192192261e-03
5.4372971436286566e-01 5.6157690476470457e-03
5.4412888377795365e-01 3.9916941508799653e-04
5.4425901785537456e-01 1.3013407742090699e-04
5.4438915193279547e-01 1.3013407742090699e-04
5.4441813488101520e-01 2.8982948219735682e-05
5.4442289523371679e-01 4.7603527015827041e-06
5.4442765558641837e-01 4.7603527015827041e-06
5.4443214237309401e-01 4.4867866756392871e-06
5.4445457630647232e-01 2.2433933378307458e-05
5.4456674597336385e-01 1.1216966689153729e-04
5.4512759430782176e-01 5.6084833445790849e-04
5.4793183598011130e-01 2.8042416722895425e-03
5.5275142089456375e-01 4.8195849144524461e-03
5.5769732850476572e-01 4.9459076102019717e-03
5.5968318132436368e-01 1.9858528195979552e-03
5.6058099076610812e-01 8.9780944174444599e-04
5.6072241297184122e-01 1.4142220573309938e-04
5.6077589409038164e-01 5.3481118540421591e-05
5.6082937520892207e-01 5.3481118540421591e-05
5.6087847698111537e-01 4.9101772193305138e-05
5.6112398584208178e-01 2.4550886096641467e-04
5.6235153014691408e-01 1.2275443048322954e-03
5.6275688596739903e-01 4.0535582048495389e-04
5.6289436355352640e-01 1.3747758612736583e-04
5.6295211888343133e-01 5.7755329904929376e-05
5.6296653893981308e-01 1.4420056381747592e-05
5.6297603937473517e-01 9.5004349220939588e-06
5.6298553980965726e-01 9.5004349220939588e-06
5.6299367961408664e-01 8.1398044293745642e-06
5.6303437863623351e-01 4.0699022146872821e-05
5.6323787374696810e-01 2.0349511073458615e-04
5.6425534930064081e-01 1.0174755536727087e-03
5.6934272706900446e-01 5.0873777683636545e-03
5.7463326107513235e-01 5.2905340061278894e-03
5.8017528324870793e-01 5.5420221735755781e-03
5.8597257424512816e-01 5.7972909964202346e-03
5.9203488006164773e-01 6.0623058165195642e-03
5.9837498803153444e-01 6.3401079698867102e-03
5.9940499144799486e-01 1.0300034164604233e-03
6.0043499486445528e-01 1.0300034164604233e-03
6.0117846556857946e-01 7.4347070412417171e-04
6.0192193627270363e-01 7.4347070412417171e-04
6.0287398856050189e-01 9.5205228779826623e-04
6.0382604084830016e-01 9.5205228779826623e-04
6.0422571063188935e-01 3.9966978358918492e-04
6.0433544835297903e-01 1.0973772108968660e-04
6.0444518607406872e-01 1.0973772108968660e-04
6.0456532909253713e-01 1.2014301846841047e-04
6.0458307496896047e-01 1.7745876423336249e-05
6.0458948908382704e-01 6.4141148665708414e-06
6.0459299138685807e-01 3.5023030310332715e-06
6.0459649368988910e-01 3.5023030310332715e-06
6.0459999573453349e-01 3.5020446443878583e-06
6.0461750595775532e-01 1.7510223221828269e-05
6.0470505707386424e-01 8.7551116108919302e-05
6.0514281265440861e-01 4.3775558054437447e-04
6.0733159055713049e-01 2.1887779027218723e-03
6.1330966372647688e-01 5.9780731693463984e-03
6.1933015806694924e-01 6.0204943404723599e-03
6.2564687011627718e-01 6.3167120493279327e-03
6.2737214112320350e-01 1.7252710069263211e-03
6.2776606226118659e-01 3.9392113798308870e-04
6.2815998339916967e-01 3.9392113798308870e-04
6.2878909413143824e-01 6.2911073226856740e-04
6.2903889064233787e-01 2.4979651089962474e-04
6.2907453111337208e-01 3.5640471034215082e-05
6.2908078420240821e-01 6.2530890361234270e-06
6.2908703729144433e-01 6.2530890361234270e-06
6.2909325137474470e-01 6.2140833003709872e-06
6.2912432179124633e-01 3.1070416501632891e-05
6.2927967387375450e-01 1.5535208250816446e-04
6.3005643428629521e-01 7.7676041254071126e-04
6.3394023634899865e-01 3.8838020627034453e-03
6.4084505549673121e-01 6.9048191477325549e-03
6.4264188654803500e-01 1.7968310513037933e-03
6.4443871759933880e-01 1.7968310513037933e-03
6.4487779238697318e-01 4.3907478763438590e-04
6.4506226611035122e-01 1.8447372337804246e-04
6.4508980975590025e-01 2.7543645549021889e-05
6.4509984435395618e-01 1.0034598055930211e-05
6.4510987895201211e-01 1.0034598055930211e-05
6.4512058234606173e-01 1.0703394049627057e-05
6.4517409931630998e-01 5.3516970248246309e-05
6.4544168416755110e-01 2.6758485124112052e-04
6.4677960842375692e-01 1.3379242562058247e-03
6.5346922970478627e-01 6.6896212810293454e-03
6.6093817217219997e-01 7.4689424674136973e-03
6.6123683340640527e-01 2.9866123420529966e-04
6.6135235171146756e-01 1.1551830506228988e-04
6.6139054135498709e-01 3.8189643519537242e-05
6.6142873099850663e-01 3.8189643519537242e-05
6.6145289877972202e-01 2.4167781215389539e-05
6.6147135181733419e-01 1.8453037612164991e-05
6.6148980485494635e-01 1.8453037612164991e-05
6.6158207004300695e-01 9.2265188060602910e-05
6.6204339598330997e-01 4.6132594030301455e-04
6.6435002568482526e-01 2.3066297015152948e-03
6.7010472388351683e-01 5.7546981986915657e-03
6.7591936128235464e-01 5.8146373988378075e-03
6.8200912395525959e-01 6.0897626729049525e-03
6.8837516744762384e-01 6.3660434923642484e-03
6.9503514607336592e-01 6.6599786257420801e-03
7.0200942018607915e-01 6.9742741127132302e-03
7.0932217060075242e-01 7.3127504146732747e-03
7.1700170081190007e-01 7.6795302111476449e-03
7.2508092555046455e-01 8.0792247385644833e-03
7.3359801189960916e-01 8.5170863491446092e-03
7.4259721193560124e-01 8.9992000359920832e-03
7.5212993229430714e-01 9.5327203587058928e-03
7.5227836503950440e-01 1.4843274519726890e-04
7.5237346109908054e-01 9.5096059576138536e-05
7.5246855715865668e-01 9.5096059576138536e-05
7.5254824670870724e-01 7.9689550050554558e-05
7.5294669445896023e-01 3.9844775025299484e-04
7.5493893321022498e-01 1.9922387512647521e-03
7.5656452414148234e-01 1.6255909312573591e-03
7.5819011507273970e-01 1.6255909312573591e-03
7.5973886961945181e-01 1.5487545467121056e-03
7.6128762416616391e-01 1.5487545467121056e-03
7.6147916964726037e-01 1.9154548109645564e-04
7.6150048946665228e-01 2.1319819391907302e-05
7.6150416065047699e-01 3.6711838247160955e-06
7.6150783183430171e-01 3.6711838247160955e-06
7.6151083595998181e-01 3.0041256801061067e-06
7.6152585658838245e-01 1.5020628400641556e-05
7.6160095973038577e-01 7.5103142003318801e-05
7.6197647544040248e-01 3.7551571001670503e-04
7.6385405399048600e-01 1.8775785500835251e-03
7.6487787703817933e-01 1.0238230476933285e-03
7.6590170008587266e-01 1.0238230476933285e-03
7.6697851552817531e-01 1.0768154423026477e-03
7.6698968939897016e-01 1.1173870794856100e-05
7.6699348645149001e-01 3.7970525198494087e-06
7.6699728350400986e-01 3.7970525198494087e-06
7.6700111434420726e-01 3.8308401973941031e-06
7.6702026854519434e-01 1.9154200987081538e-05
7.6711603955012975e-01 9.5771004935407689e-05
7.6759489457480656e-01 4.7885502467681640e-04
7.6998916969819065e-01 2.3942751233840820e-03
7.7509504705194376e-01 5.1058773537531188e-03
7.8029354161977771e-01 5.1984945678339445e-03
7.8142811850685712e-01 1.1345768870794082e-03
7.8171919148830349e-01 2.9107298144637195e-04
7.8181655569412534e-01 9.7364205821848238e-05
7.8191391989994719e-01 9.7364205821848238e-05
7.8199488490996960e-01 8.0965010022415740e-05
7.8239970996008146e-01 4.0482505011185665e-04
7.8442383521064074e-01 2.0241252505592833e-03
7.9028496261724923e-01 5.8611274066084906e-03
7.9271025869571710e-01 2.4252960784678645e-03
7.9288894437766133e-01 1.7868568194423506e-04
7.9298893246773705e-01 9.9988090075719960e-05
7.9308892055781277e-01 9.9988090075719960e-05
7.9317768469524008e-01 8.8764137427310708e-05
7.9362150538237652e-01 4.4382068713644252e-04
7.9584060881805874e-01 2.2191034356822126e-03
8.0225377977140500e-01 6.4131709533462589e-03
8.0870443544496406e-01 6.4506556735590692e-03
8.1547509122149575e-01 6.7706557765316866e-03
8.2257064967534976e-01 7.0955584538540117e-03
8.2272199172749194e-01 1.5134205214217822e-04
8.2275580226370237e-01 3.3810536210432396e-05
8.2277617051196650e-01 2.0368248264124311e-05
8.2279241577110773e-01 1.6245259141234314e-05
8.2280866103024897e-01 1.6245259141234314e-05
8.2288988732595492e-01 8.1226295705949525e-05
8.2329601880448477e-01 4.0613147852985865e-04
8.2532667619713429e-01 2.0306573926495153e-03
8.3116902439611662e-01 5.8423481989823278e-03
8.3705144229351314e-01 5.8824178973965191e-03
8.4321435933919664e-01 6.1629170456835025e-03
8.4965841343197790e-01 6.4440540927812595e-03
8.5640243085505119e-01 6.7440174230732897e-03
8.6346790930497974e-01 7.0654784499285528e-03
8.7088028235760584e-01 7.4123730526260978e-03
8.7866925734525303e-01 7.7889749876471903e-03
8.8686935828558122e-01 8.2001009403281921e-03
8.9552063370184543e-01 8.6512754162642036e-03
9.0466957307813589e-01 9.1489393762904658e-03
9.1437028335026016e-01 9.7007102721242688e-03
9.2468599520271888e-01 1.0315711852458720e-02
9.2680792290687353e-01 2.1219277041546469e-03
9.2892985061102817e-01 2.1219277041546469e-03
9.2906815653878683e-01 1.3830592775865291e-04
9.2910248009944441e-01 3.4323560657578689e-05
9.2910529058720537e-01 2.8104877609624879e-06
9.2910810107496633e-01 2.8104877609624879e-06
9.2911063835074048e-01 2.5372757741504159e-06
9.2912332472961146e-01 1.2686378870974124e-05
9.2918675662396655e-01 6.3431894355092666e-05
9.2950391609574179e-01 3.1715947177524129e-04
9.3108971345461777e-01 1.5857973588759844e-03
9.3628736814309155e-01 5.1976546884737740e-03
9.4152469779077674e-01 5.2373296476851960e-03
9.4702256476976032e-01 5.4978669789835788e-03
9.5277370830501307e-01 5.7511435352527451e-03
9.5878787520259889e-01 6.0141668975858265e-03
9.6507716096318641e-01 6.2892857605875152e-03
9.7165702108667351e-01 6.5798601234871024e-03
9.7854637542830658e-01 6.8893543416330694e-03
9.7867200955090417e-01 1.2563412259758433e-04
9.7872688217757409e-01 5.4872626669921765e-05
9.7872899659321511e-01 2.1144156410191073e-06
9.7873111100885613e-01 2.1144156410191073e-06
9.7873319930451719e-01 2.0882956610623893e-06
9.7874364078282239e-01 1.0441478305200924e-05
9.7879584817434828e-01 5.2207391525893598e-05
9.7905688513197764e-01 2.6103695762935697e-04
9.7930128135571715e-01 2.4439622373950698e-04
9.7954567757945665e-01 2.4439622373950698e-04
9.7992485670688434e-01 3.7917912742768678e-04
9.8007255002017257e-01 1.4769331328823299e-04
9.8014188906137023e-01 6.9339041197657991e-05
9.8016453638226919e-01 2.2647320898960821e-05
9.8018718370316815e-01 2.2647320898960821e-05
9.8030042030766285e-01 1.1323660449469308e-04
9.8086660333013631e-01 5.6618302247346541e-04
9.8369751844250375e-01 2.8309151123674381e-03
9.8932109121004197e-01 5.6235727675382208e-03
9.9504750946011522e-01 5.7264182500732508e-03
1.0010479102827641e+00 6.0004008226488548e-03
1.0024622518224620e+00 1.4143415396978831e-03
1.0028742401801010e+00 4.1198835763900377e-04
1.0030265959568909e+00 1.5235577678995860e-04
