time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-06-09T18:38:32.290Z,31.316,130.276,157.8,4.3,mb,14,125.6,,1,us,usp000fdqh,2014-11-07T01:32:40.758Z,"Kyushu, Japan",earthquake,,8.3,,2,reviewed,us,us
2007-06-07T11:50:42.110Z,33.342,131.686,10,4.6,mwr,28,122.8,,1,us,usp000fdjc,2014-11-07T01:32:40.044Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2007-06-07T08:22:18.830Z,33.119,131.429,23.9,4.5,mwr,35,113.9,,0.98,us,usp000fdj0,2014-11-07T01:32:39.999Z,"Kyushu, Japan",earthquake,,8.9,,,reviewed,us,nied
2007-06-07T05:58:35.680Z,30.945,131.876,10,4.1,mb,8,259.6,,0.75,us,usp000fdht,2014-11-07T01:32:39.986Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2007-06-07T02:19:09.280Z,33.197,131.709,10,4.4,mb,15,121.1,,1.04,us,usp000fdhd,2014-11-07T01:32:39.940Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2007-06-06T15:18:35.860Z,33.334,131.273,10,4.2,m,11,127.8,,1.25,us,usp000fdga,2014-11-07T01:32:39.776Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,jma
2007-06-06T14:42:53.870Z,33.319,131.409,18.8,4.8,mwc,48,112.3,,1.39,us,usp000fdg7,2015-02-11T17:18:36.000Z,"Kyushu, Japan",earthquake,,26.8,,,reviewed,us,gcmt
2007-06-06T14:05:04.120Z,33.312,131.399,10,3.9,mb,13,117.9,,0.8,us,usp000fdg5,2014-11-07T01:32:39.761Z,"Kyushu, Japan",earthquake,,0,,2,reviewed,us,us
2007-06-03T18:07:18.530Z,30.072,130.568,63.2,4.5,mwr,100,120.9,,0.83,us,usp000fda5,2014-11-07T01:32:38.634Z,"Kyushu, Japan",earthquake,,6,,,reviewed,us,nied
2007-05-28T03:39:48.910Z,31.145,131.365,30,4.1,mwr,16,131.6,,,us,usp000fcwq,2014-11-07T01:32:32.770Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,nied
2007-05-23T17:04:15.220Z,29.795,130.954,33.7,3.5,m,10,135.6,,0.9,us,usp000fcjz,2014-11-07T01:32:31.104Z,"Ryukyu Islands, Japan",earthquake,,24.1,,,reviewed,us,jma
2007-05-22T23:49:26.860Z,29.769,131.058,36.5,4.4,mb,24,136.2,,0.79,us,usp000fchm,2014-11-07T01:32:30.877Z,"southeast of the Ryukyu Islands, Japan",earthquake,,7.7,,5,reviewed,us,us
2007-05-19T05:12:21.590Z,33.257,131.507,133.2,3.1,m,7,198.4,,0.8,us,usp000fc9p,2014-11-07T01:32:29.802Z,"Kyushu, Japan",earthquake,,16.7,,,reviewed,us,jma
2007-05-11T11:44:35.820Z,30.138,130.964,36,4.4,mb,12,134.3,,0.97,us,usp000fbrx,2014-11-07T01:32:26.760Z,"Kyushu, Japan",earthquake,,11.7,,1,reviewed,us,us
2007-05-07T00:29:06.410Z,30.007,130.177,51.8,5.2,mwc,221,58,,0.9,us,usp000fbe2,2015-02-11T17:18:35.000Z,"Kyushu, Japan",earthquake,,4.3,,,reviewed,us,gcmt
2007-05-06T21:11:14.580Z,30.616,131.427,44.5,4,mb,11,145.4,,0.44,us,usp000fbdm,2014-11-07T01:32:25.098Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2007-04-30T01:23:38.790Z,30.378,131.296,25.3,4.1,mwr,15,128.8,,,us,usp000fawt,2014-11-07T01:32:18.560Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,nied
2007-04-26T00:02:58.500Z,33.901,133.453,49.7,5.1,mwc,152,95.6,,0.83,us,usp000fame,2015-03-24T18:28:05.449Z,"Shikoku, Japan",earthquake,,4.5,,,reviewed,us,gcmt
2007-04-21T04:39:14.800Z,31.566,131.496,63.6,3.9,mb,14,130.1,,0.75,us,usp000fa82,2014-11-07T01:32:14.751Z,"Kyushu, Japan",earthquake,,9,,3,reviewed,us,us
2007-04-10T23:06:14.200Z,31.528,130.329,187.1,4.3,mwr,9,124.7,,0.82,us,usp000f9cu,2014-11-07T01:32:10.062Z,"Kyushu, Japan",earthquake,,9.7,,,reviewed,us,nied
2007-04-08T08:43:18.420Z,30.451,130.547,92.4,4.4,mb,17,125,,1.03,us,usp000f926,2014-11-07T01:32:08.668Z,"Kyushu, Japan",earthquake,,10,,1,reviewed,us,us
2007-03-23T13:37:05.760Z,32.619,130.828,6,4.1,m,8,120.6,,,us,usp000f77u,2014-11-07T01:31:54.900Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2007-03-22T09:27:30.440Z,32.619,130.828,5.5,4,m,8,140,,,us,usp000f75r,2014-11-07T01:31:54.676Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2007-03-19T01:26:50.230Z,30.441,131.505,43.5,4.1,mwr,20,122.7,,,us,usp000f6z9,2014-11-07T01:31:53.902Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,nied
2007-03-16T08:40:19.980Z,31.328,130.42,150.8,3.1,m,6,127,,,us,usp000f6tm,2014-11-07T01:31:52.921Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2007-03-11T15:04:04.440Z,31.077,130.093,163,3.5,m,11,131.5,,0.74,us,usp000f6gt,2014-11-07T01:31:51.535Z,"Kyushu, Japan",earthquake,,13.7,,,reviewed,us,jma
2007-02-06T12:01:42.520Z,33.113,131.395,121.3,4.4,mb,27,87,,,us,usp000f4cm,2014-11-07T01:31:35.138Z,"Kyushu, Japan",earthquake,,,,7,reviewed,jma,us
2007-01-17T18:26:13.380Z,30.123,130.797,53.3,4.4,mb,15,134.3,,0.98,us,usp000f2vx,2014-11-07T01:31:24.032Z,"Kyushu, Japan",earthquake,,10.9,,4,reviewed,us,us
2007-01-10T12:13:44.810Z,33.228,132.539,35.8,4,m,11,124.8,,,us,usp000f241,2014-11-07T01:31:20.602Z,"Shikoku, Japan",earthquake,,,,,reviewed,jma,jma
2007-01-05T16:18:01.620Z,32.361,130.871,147.8,4.4,mb,64,116.5,,0.96,us,usp000f1rz,2014-11-07T01:31:18.867Z,"Kyushu, Japan",earthquake,,,,24,reviewed,us,us
2006-12-29T06:28:58.150Z,30.982,131.211,37,3.8,mb,7,262.6,,,us,usp000f18b,2014-11-07T01:31:12.947Z,"Kyushu, Japan",earthquake,,,,1,reviewed,jma,us
2006-12-28T09:07:55.380Z,30.974,131.202,36.9,4,mb,6,183.4,,,us,usp000f16d,2014-11-07T01:31:12.769Z,"Kyushu, Japan",earthquake,,,,1,reviewed,jma,us
2006-12-18T18:28:51.680Z,31.922,131.438,49.7,4,mb,18,121.7,,0.69,us,usp000f0gn,2014-11-07T01:31:09.783Z,"Kyushu, Japan",earthquake,,7.5,,1,reviewed,us,us
2006-12-17T17:15:28.670Z,30.002,132.817,10,3.8,mb,9,144.9,,1.32,us,usp000f0ea,2014-11-07T01:31:09.480Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
2006-12-12T21:44:44.610Z,32.22,130.38,37.7,4.2,mb,17,121.1,,1.1,us,usp000f03g,2014-11-07T01:31:07.841Z,"Kyushu, Japan",earthquake,,12.7,,1,reviewed,us,us
2006-12-09T02:36:05.370Z,31.401,130.725,136.4,3.8,mb,19,157.4,,1.16,us,usp000ezup,2014-11-07T01:31:06.363Z,"Kyushu, Japan",earthquake,,9.9,,4,reviewed,us,us
2006-12-04T19:28:21.030Z,32.574,130.882,165.2,4.2,mb,16,115.2,,0.41,us,usp000ezh3,2014-11-07T01:31:05.039Z,"Kyushu, Japan",earthquake,,5.1,,1,reviewed,us,us
2006-12-03T00:00:02.360Z,33.412,134.3,16.7,0,,4,220.5,,,us,usp000ezcy,2014-11-07T01:31:04.140Z,"Shikoku, Japan",earthquake,,,,,reviewed,jma,us
2006-11-25T06:39:43.740Z,32.014,132.157,16.2,4.3,m,10,152.6,,,us,usp000eysk,2014-11-07T01:30:56.830Z,"Shikoku, Japan",earthquake,,,,,reviewed,jma,jma
2006-11-19T04:29:03.670Z,33.418,132.37,59.1,4.4,mb,23,122.3,,0.76,us,usp000ey7r,2014-11-07T01:30:54.000Z,"Shikoku, Japan",earthquake,,7,,4,reviewed,us,us
2006-11-17T16:08:37.700Z,31.913,131.823,37.7,4.2,mb,16,95.8,,0.92,us,usp000ey0z,2014-11-07T01:30:52.889Z,"Kyushu, Japan",earthquake,,10.5,,3,reviewed,us,us
2006-09-26T22:51:18.520Z,33.577,131.806,91,4.3,mb,23,87.2,,0.83,us,usp000etw2,2014-11-07T01:30:16.983Z,"Kyushu, Japan",earthquake,,7.2,,3,reviewed,us,us
2006-09-25T22:03:47.910Z,33.46,131.514,72.7,5.3,mwc,355,29.7,,0.89,us,usp000ettt,2015-03-24T00:48:08.707Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,gcmt
2006-09-24T00:26:09.980Z,31.747,131.67,31.2,4.3,mb,22,128.9,,,us,usp000etph,2014-11-07T01:30:16.212Z,"Kyushu, Japan",earthquake,,,,6,reviewed,jma,us
2006-08-16T13:10:59.270Z,30.631,131.333,35.4,4.4,mb,16,127.8,,,us,usp000er2c,2014-11-07T01:29:58.605Z,"Kyushu, Japan",earthquake,,,,6,reviewed,jma,us
2006-07-31T04:50:10.440Z,33.03,131.363,117.5,3.8,mb,6,128.7,,,us,usp000epyc,2014-11-07T01:29:49.117Z,"Kyushu, Japan",earthquake,,,,1,reviewed,jma,us
2006-07-07T23:02:55.930Z,30.136,131.31,32.5,0,,5,136.8,,,us,usp000en3q,2014-11-07T01:29:36.511Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,us
2006-06-23T10:17:57.570Z,30.599,131.045,54,4.4,mb,23,125.6,,0.87,us,usp000em2f,2014-11-07T01:29:26.577Z,"Kyushu, Japan",earthquake,,8.5,,4,reviewed,us,us
2006-06-12T06:10:05.200Z,31.932,133.032,35,4.4,mb,28,123.4,,1.12,us,usp000ek70,2014-11-07T01:29:21.696Z,"southeast of Shikoku, Japan",earthquake,,0,,10,reviewed,us,us
2006-06-11T20:01:26.350Z,33.134,131.145,140,6.3,mwb,623,24.1,,0.79,us,usp000ek60,2016-02-24T22:01:55.200Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2006-06-06T14:28:58.910Z,33.585,132.241,72.7,3.9,m,9,150.8,,0.24,us,usp000eju5,2014-11-07T01:29:19.918Z,"Shikoku, Japan",earthquake,,10.3,,,reviewed,us,jma
2006-05-28T11:36:32.640Z,33.246,131.698,82.4,4.2,mwr,22,87.4,,0.76,us,usp000ej5d,2014-11-07T01:29:12.207Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2006-05-23T17:03:09.090Z,30.084,131.028,39.1,4.8,mwc,45,134.4,,0.87,us,usp000ehsp,2015-02-11T17:18:18.000Z,"Kyushu, Japan",earthquake,,6.1,,,reviewed,us,hrv
2006-05-22T18:33:59.170Z,30.08,130.861,36.4,4.4,mb,8,134.8,,1.12,us,usp000ehqn,2014-11-07T01:29:09.759Z,"Kyushu, Japan",earthquake,,17.5,,1,reviewed,us,us
2006-05-22T15:16:20.530Z,30.011,131.011,39,5.3,mwc,84,72.7,,0.79,us,usp000ehq5,2015-02-11T17:18:18.000Z,"Kyushu, Japan",earthquake,,4.8,,,reviewed,us,hrv
2006-05-19T22:21:21.810Z,34.191,135.126,5.8,4,mb,12,134.7,,,us,usp000ehh5,2014-11-07T01:29:08.703Z,"near the south coast of western Honshu, Japan",earthquake,,,,1,reviewed,jma,us
2006-05-13T10:14:31.000Z,34.045,129.137,20.3,4.3,m,5,176.9,,,us,usp000eh0k,2014-11-07T01:29:06.411Z,"Korea Strait",earthquake,,,,,reviewed,jma,jma
2006-05-10T20:01:01.670Z,32.656,132.102,54.1,4.1,mb,14,120.4,,1.03,us,usp000egt2,2014-11-07T01:29:05.379Z,"Shikoku, Japan",earthquake,,9.4,,1,reviewed,us,us
2006-05-08T03:45:44.330Z,34.022,133.528,12.6,4.2,m,9,193.3,,,us,usp000egjb,2014-11-07T01:29:04.300Z,"near the south coast of western Honshu, Japan",earthquake,,,,,reviewed,jma,jma
2006-05-06T11:05:46.540Z,30.034,130.929,27.2,3.6,m,8,175.6,,,us,usp000egdp,2014-11-07T01:29:03.712Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2006-05-03T23:04:09.950Z,30.577,131.1,36.3,4.1,mb,19,122.5,,0.65,us,usp000eg6s,2014-11-07T01:29:02.253Z,"Kyushu, Japan",earthquake,,7.9,,6,reviewed,us,us
2006-04-30T11:35:13.180Z,29.971,130.321,65.2,0,,11,131.9,,1.01,us,usp000efua,2014-11-07T01:28:56.462Z,"Ryukyu Islands, Japan",earthquake,,11,,,reviewed,us,us
2006-04-21T17:24:56.380Z,33.289,132.202,68.3,3.9,mb,22,108.8,,1.04,us,usp000ef6s,2014-11-07T01:28:53.557Z,"Shikoku, Japan",earthquake,,7.8,,7,reviewed,us,us
2006-04-06T22:42:06.500Z,31.116,130.41,169.2,4.4,mb,12,134.2,,0.92,us,usp000edv7,2014-11-07T01:28:44.017Z,"Kyushu, Japan",earthquake,,8.7,,3,reviewed,us,us
2006-03-27T02:50:26.370Z,32.602,132.157,34.8,5.5,mwc,266,62.2,,,us,usp000ed1s,2015-03-24T00:46:58.103Z,"Shikoku, Japan",earthquake,,,,,reviewed,jma,hrv
2006-02-22T19:09:32.630Z,30.264,131.772,39,3.6,mb,18,93.3,,0.6,us,usp000eama,2014-11-07T01:28:21.015Z,"Kyushu, Japan",earthquake,,7.5,,1,reviewed,us,us
2006-02-19T17:11:14.540Z,32.295,129.814,8.5,3.9,mb,14,112.6,,1.17,us,usp000eacx,2014-11-07T01:28:20.242Z,"Kyushu, Japan",earthquake,,15,,1,reviewed,us,us
2006-02-19T07:08:31.220Z,30.583,131.176,29.8,3.5,m,12,143.8,,,us,usp000eac2,2014-11-07T01:28:20.142Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2006-02-15T18:46:29.890Z,33.358,132.227,44.3,4,m,11,122.1,,,us,usp000ea3z,2014-11-07T01:28:18.635Z,"Shikoku, Japan",earthquake,,,,,reviewed,jma,jma
2006-02-11T04:01:11.180Z,31.509,132.076,47.1,4.3,mb,30,123,,0.91,us,usp000e9x0,2014-11-07T01:28:17.919Z,"southeast of Shikoku, Japan",earthquake,,,,6,reviewed,us,us
2006-02-03T15:11:59.820Z,32.098,129.854,35.4,4.8,mwr,52,105.9,,0.81,us,usp000e9df,2014-11-07T01:28:15.493Z,"Kyushu, Japan",earthquake,,6.4,,,reviewed,us,nied
2006-02-01T03:15:04.290Z,33.453,132.204,49.9,4.3,mb,40,114.9,,0.94,us,usp000e983,2014-11-07T01:28:12.838Z,"Shikoku, Japan",earthquake,,,,14,reviewed,us,us
2006-01-24T12:36:49.100Z,31.518,131.921,24.8,4.3,m,17,129.1,,,us,usp000e8ss,2014-11-07T01:28:09.258Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2006-01-16T19:26:54.670Z,31.22,130.343,164.4,4.4,mb,16,120.5,,1.09,us,usp000e8b0,2014-11-07T01:28:06.701Z,"Kyushu, Japan",earthquake,,9.2,,2,reviewed,us,us
2006-01-04T04:48:03.470Z,31.553,131.769,14,4.1,mb,11,125.4,,1.18,us,usp000e7jd,2014-11-07T01:28:03.594Z,"Kyushu, Japan",earthquake,,33.9,,1,reviewed,us,us
2006-01-03T15:42:41.160Z,31.648,131.893,35,4.2,mb,14,131.7,,1.27,us,usp000e7h5,2014-11-07T01:28:03.379Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2005-12-31T13:26:42.220Z,33.04,131.307,125.7,4.7,mwr,53,106.2,,1.12,us,usp000e79g,2014-11-07T01:27:58.512Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2005-12-10T09:32:10.260Z,32.018,131.955,30.2,4.5,mwr,40,95.9,,1.14,us,usp000e5x1,2014-11-07T01:27:52.441Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2005-12-06T19:42:35.380Z,32.56,128.994,17.9,4.1,mwr,23,98.2,,1.11,us,usp000e5nz,2014-11-07T01:27:51.352Z,"Kyushu, Japan",earthquake,,25.1,,,reviewed,us,nied
2005-12-02T18:28:19.960Z,30.966,130.007,159.7,3.5,m,9,126.1,,0.62,us,usp000e5cg,2014-11-07T01:27:49.264Z,"Kyushu, Japan",earthquake,,9.7,,,reviewed,us,jma
2005-11-28T23:55:42.530Z,30.129,131.991,20.8,4.3,mb,15,133.3,,0.59,us,usp000e545,2014-11-07T01:27:44.892Z,"Kyushu, Japan",earthquake,,16.3,,3,reviewed,us,us
2005-11-21T15:36:30.980Z,31.019,129.997,145,6.1,mwb,566,23.1,,0.91,us,usp000e4nm,2015-05-13T18:53:50.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2005-11-07T08:35:47.010Z,31.276,131.517,35,4.1,mwr,16,122.7,,1.1,us,usp000e3p1,2014-11-07T01:27:36.817Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2005-11-01T07:23:40.200Z,29.986,130.348,62.3,4.4,mwr,39,112.5,,1.02,us,usp000e39a,2014-11-07T01:27:33.080Z,"Ryukyu Islands, Japan",earthquake,,9,,,reviewed,us,nied
2005-11-01T03:47:38.870Z,33.817,135.018,48.6,4.3,mwr,27,131.2,,0.61,us,usp000e390,2014-11-07T01:27:32.821Z,"near the south coast of western Honshu, Japan",earthquake,,,,,reviewed,us,nied
2005-10-24T05:21:49.120Z,31.098,130.295,156.2,3.8,m,11,126.7,,,us,usp000e2q6,2014-11-07T01:27:28.379Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2005-10-06T23:25:30.590Z,31.193,130.238,165.5,0,,15,126,,1.22,us,usp000e0zy,2014-11-07T01:27:17.848Z,"Kyushu, Japan",earthquake,,10.7,,,reviewed,us,us
2005-09-12T11:18:51.180Z,33.571,130.033,35,4.4,mb,12,79.5,,1.07,us,usp000dza9,2014-11-07T01:27:03.612Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2005-09-06T18:52:24.000Z,30.328,131.7,45.2,4.6,mb,54,117.9,,,us,usp000dyw7,2014-11-07T01:27:01.100Z,"Kyushu, Japan",earthquake,,,,15,reviewed,jma,us
2005-09-05T16:17:45.490Z,29.91,129.116,209.3,4.5,mwr,72,111.7,,0.95,us,usp000dyu2,2014-11-07T01:27:00.743Z,"Ryukyu Islands, Japan",earthquake,,4.8,,,reviewed,us,nied
2005-09-05T05:42:06.140Z,30.534,131.101,35,4.5,mwr,20,119.1,,0.72,us,usp000dyt2,2014-11-07T01:27:00.597Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2005-09-04T10:06:24.810Z,33.516,131.966,61.1,4.2,mb,21,113.3,,0.7,us,usp000dyr9,2014-11-07T01:27:00.262Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2005-08-28T06:49:20.050Z,30.233,131.087,35.5,4.2,mb,14,126.9,,0.72,us,usp000dy6t,2014-11-07T01:26:53.620Z,"Kyushu, Japan",earthquake,,9.5,,2,reviewed,us,us
2005-08-12T22:09:27.880Z,30.698,131.89,35,3.9,mb,6,239.7,,0.25,us,usp000dx7f,2014-11-07T01:26:48.547Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2005-08-04T08:58:01.390Z,32.81,131.725,80.5,4.4,mb,14,123.6,,1.1,us,usp000dwn7,2014-11-07T01:26:43.752Z,"Kyushu, Japan",earthquake,,7.6,,1,reviewed,us,us
2005-07-04T20:10:02.000Z,33.742,130.124,14.5,3.9,mwr,8,140.3,,,us,usp000duhs,2014-11-07T01:26:25.693Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,nied
2005-07-02T14:28:07.520Z,30.051,130.955,10,4,mb,11,266.9,,0.57,us,usp000ducg,2014-11-07T01:26:23.084Z,"Kyushu, Japan",earthquake,,0,,2,reviewed,us,us
2005-06-29T14:18:04.780Z,34.352,129.227,14.6,4.5,mb,19,108,,1.38,us,usp000du5a,2014-11-07T01:26:18.387Z,"Korea Strait",earthquake,,32.9,,5,reviewed,us,us
2005-06-27T12:41:23.730Z,31.177,130.227,173.9,4.6,mb,176,108.4,,0.83,us,usp000du0q,2014-11-07T01:26:17.928Z,"Kyushu, Japan",earthquake,,,,87,reviewed,us,us
2005-06-26T17:16:49.140Z,31.593,131.898,32.5,3.7,mb,9,129.5,,1.12,us,usp000dtyu,2014-11-07T01:26:17.727Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2005-06-24T19:52:33.470Z,29.824,130.043,92.8,4,mb,16,125.4,,0.93,us,usp000dtum,2014-11-07T01:26:17.244Z,"Ryukyu Islands, Japan",earthquake,,9.1,,3,reviewed,us,us
2005-06-14T21:25:56.860Z,30.406,131.108,29.7,3.2,m,5,278.2,,,us,usp000dt14,2014-11-07T01:26:12.720Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,jma
2005-06-05T16:07:15.310Z,31.109,130.16,149.3,0,,10,126.1,,0.66,us,usp000ds9v,2014-11-07T01:26:07.754Z,"Kyushu, Japan",earthquake,,8.6,,,reviewed,us,us
2005-06-02T19:16:41.840Z,32.495,130.548,10,4.5,mwr,60,114.3,,,us,usp000ds33,2014-11-07T01:26:04.995Z,"Kyushu, Japan",earthquake,,,,,reviewed,jma,nied
2005-05-31T02:04:15.240Z,31.4,131.202,34.2,5.7,mwb,281,83.5,,0.86,us,usp000drxp,2015-05-13T18:53:49.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2005-05-26T18:17:20.970Z,34.07,133.623,38.3,4.8,mwc,150,90.6,,0.8,us,usp000drmn,2015-02-11T17:18:02.000Z,"near the south coast of western Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2005-05-25T11:31:31.050Z,33.336,132.102,54.6,4.5,mwr,38,107.9,,1.06,us,usp000drj3,2014-11-07T01:25:58.065Z,"Shikoku, Japan",earthquake,,,,,reviewed,us,nied
2005-05-11T19:22:51.770Z,32.029,131.797,38.2,4.4,mwr,28,115.1,,0.98,us,usp000dqhz,2014-11-07T01:25:51.944Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2005-05-01T16:23:57.940Z,33.611,130.244,10,4.6,mwr,43,105.8,,0.96,us,usp000dpq1,2016-02-24T22:09:56.048Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2005-04-20T00:09:46.860Z,33.646,130.275,39.3,4.7,mwr,55,79.1,,1.05,us,usp000dnsw,2014-11-07T01:25:38.409Z,"Kyushu, Japan",earthquake,,6.7,,,reviewed,us,nied
2005-04-19T21:44:52.140Z,33.536,130.25,10,4.3,mb,32,106.3,,1.13,us,usp000dnsp,2014-11-07T01:25:38.395Z,"Kyushu, Japan",earthquake,,,,10,reviewed,us,us
2005-04-19T21:22:50.620Z,33.7,130.45,10,4.4,mb,37,105.8,,1.41,us,usp000dnsn,2014-11-07T01:25:38.392Z,"Kyushu, Japan",earthquake,,,,14,reviewed,us,us
2005-04-19T21:11:28.420Z,33.637,130.179,18.7,5.5,mwb,242,78.9,,0.89,us,usp000dnsk,2016-02-24T22:53:28.769Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2005-04-17T13:56:13.350Z,33.378,132.261,34.5,0,,9,135.6,,0.37,us,usp000dnkh,2014-11-07T01:25:37.194Z,"Shikoku, Japan",earthquake,,59,,,reviewed,us,us
2005-04-10T11:34:41.360Z,33.655,130.226,23.9,4.7,mb,36,111.2,,1.32,us,usp000dmuh,2014-11-07T01:25:32.198Z,"Kyushu, Japan",earthquake,,20,,18,reviewed,us,us
2005-04-04T19:35:27.590Z,31.901,131.936,55.5,4,mb,7,130.5,,1.01,us,usp000dm8h,2014-11-07T01:25:29.288Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2005-04-01T12:52:14.310Z,33.447,130.367,10,4.4,mb,7,113.2,,1.54,us,usp000dkwy,2014-11-07T01:25:26.424Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
2005-04-01T00:41:50.940Z,31.241,131.344,38.9,4.3,mwr,38,124.9,,0.88,us,usp000dkv4,2014-11-07T01:25:24.287Z,"Kyushu, Japan",earthquake,,10.5,,,reviewed,us,nied
2005-03-25T12:03:29.840Z,33.826,130.364,94.7,3.7,mb,9,128.3,,1.14,us,usp000dk12,2014-11-07T01:25:19.291Z,"Kyushu, Japan",earthquake,,23.7,,2,reviewed,us,us
2005-03-23T06:37:21.630Z,32.018,131.837,10,4,mb,8,129.3,,1.21,us,usp000djve,2014-11-07T01:25:18.045Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2005-03-22T06:55:35.140Z,33.718,130.208,10,4.9,mwr,64,97.2,,1.12,us,usp000djss,2014-11-07T01:25:17.695Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,nied
2005-03-21T14:59:23.320Z,33.862,130.021,10,4.3,mb,30,95.5,,0.81,us,usp000djqq,2014-11-07T01:25:17.477Z,"Kyushu, Japan",earthquake,,,,10,reviewed,us,us
2005-03-20T11:38:17.530Z,33.843,130.066,10,3.9,mb,15,117.4,,1.42,us,usp000djmq,2014-11-07T01:25:16.839Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
2005-03-20T11:08:23.420Z,33.614,129.897,10,0,,7,141,,1.09,us,usp000djmn,2014-11-07T01:25:16.834Z,"Kyushu, Japan",earthquake,,0,,,reviewed,us,us
2005-03-20T10:52:03.460Z,33.758,129.961,10,4.1,mb,18,134.8,,1.03,us,usp000djmm,2014-11-07T01:25:16.831Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
2005-03-20T05:32:24.660Z,33.735,130.031,10,4.1,mb,12,134.7,,0.87,us,usp000djm4,2014-11-07T01:25:16.793Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
2005-03-20T01:53:41.830Z,33.807,130.131,10,6.6,mwc,401,22.9,,1.3,us,usp000djku,2016-02-25T16:41:45.677Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
2005-03-08T08:43:44.800Z,32.193,131.281,69.5,4,mb,17,119.3,,1.36,us,usp000dht7,2014-11-07T01:25:12.531Z,"Kyushu, Japan",earthquake,,13.6,,5,reviewed,us,us
2005-03-07T18:45:46.410Z,34.264,132.43,20,4,mb,8,134.3,,0.85,us,usp000dhrt,2014-11-07T01:25:12.283Z,"western Honshu, Japan",earthquake,,,,1,reviewed,us,us
2005-03-05T05:58:54.810Z,31.631,131.266,79.4,4.3,mwr,36,128.5,,1.09,us,usp000dhjd,2014-11-07T01:25:11.115Z,"Kyushu, Japan",earthquake,,10.3,,,reviewed,us,nied
2005-02-22T11:55:34.700Z,32.849,130.156,38.8,4.1,mb,8,143.5,,0.77,us,usp000dgr3,2014-11-07T01:25:02.613Z,"Kyushu, Japan",earthquake,,23.3,,3,reviewed,us,us
2005-02-18T03:40:07.250Z,31.697,131.313,46.3,0,,9,122.3,,0.62,us,usp000dgdj,2014-11-07T01:25:00.885Z,"Kyushu, Japan",earthquake,,12.2,,,reviewed,us,us
2005-02-11T04:26:26.640Z,32.459,131.986,40.5,0,,8,136.5,,0.92,us,usp000dfwj,2014-11-07T01:24:58.245Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
2004-12-22T02:56:12.190Z,30.665,131.17,58.3,4.4,mb,39,122.5,,1.02,us,usp000db6h,2014-11-07T01:24:20.177Z,"Kyushu, Japan",earthquake,,8.8,,10,reviewed,us,us
