0138 1137 34116.220000 60892.500000 0.000000
0139 1168 -23253.050000 -88718.320000 0.000000
0140 1169 -11417.280000 24682.430000 0.000000
0141 2004 -150173.080000 16912.540000 0.000000
0142 P122 -37354.280000 89375.670000 0.000000
0143 P210 -6183.970000 -80482.240000 0.000000
0144 P211 -132372.860000 66999.840000 0.000000
0145 0456 206513.580000 -117468.980000 0.000000
0146 0457 163500.430000 -132965.740000 0.000000
0147 0462 -13791.450000 -176351.510000 0.000000
0148 0492 -249184.560000 26804.230000 0.000000
0149 0493 -266215.090000 -4221.840000 0.000000
0150 0494 -486928.070000 -113737.500000 0.000000
0151 0495 -638311.250000 -217948.020000 0.000000
0152 0691 51213.220000 -149950.820000 0.000000
0153 0692 10169.920000 -159177.660000 0.000000
0154 0698 -17630.470000 -197345.250000 0.000000
0155 0723 -222006.600000 -39646.480000 0.000000
0156 0724 -224415.140000 32536.720000 0.000000
0157 0725 -257915.380000 -46607.760000 0.000000
0158 0726 -263937.740000 21199.010000 0.000000
0159 0727 -264937.680000 -24804.980000 0.000000
0160 0728 -282440.340000 -12056.590000 0.000000
0161 0730 -477066.070000 -93756.010000 0.000000
0162 0731 -489692.250000 -60817.860000 0.000000
0163 0732 -498324.690000 -71265.560000 0.000000
0164 0733 -515953.220000 -130174.640000 0.000000
0165 0735 -597512.100000 -196171.330000 0.000000
0166 1080 19892.890000 122512.350000 0.000000
0167 1208 -551205.670000 -170711.310000 0.000000
0168 0388 222698.390000 105893.870000 0.000000
