134.745 -61.4979 16.5 4.3
157.989 -292.043 26.9 4.2
96.1252 -64.3301 10 4.4
180.001 49.6751 36.2 3.9
-35.2557 -164.827 161.9 3.9
103.804 -195.518 40.5 4.3
-70.69 -23.6295 13.8 4.4
91.6538 -112.49 7.5 4.2
97.9208 -181.684 36.9 4.4
83.475 -192.568 33.8 3.9
57.6635 -305.148 33 4.6
28.9657 -291.71 10.5 4.4
65.5168 -219.478 46.9 4.4
85.224 -239.453 37.5 4.6
37.0872 -303.874 26.9 4.8
39.321 -299.399 35 4.3
35.3588 -256.225 58.9 4.3
68.7949 -311.354 35.2 3.5
45.8808 -299.499 29 5
36.289 -20.1963 148.2 3.9
-1.20579 -264.588 26.3 4.6
109.769 -66.3046 21.3 4.1
378.245 85.9499 37.5 4.4
-14.8628 -249.594 56 4.4
-40.2255 -163.112 157.8 4.3
88.3377 63.9858 10 4.6
64.9883 38.6668 23.9 4.5
113.131 -201.384 10 4.1
90.8963 47.9586 10 4.4
49.9114 62.1835 10 4.2
62.6106 60.8044 18.8 4.8
61.6973 60.0066 10 3.9
-10.5111 -300.638 63.2 4.5
63.8236 -180.359 30 4.1
27.2223 -330.768 33.7 3.5
37.328 -333.475 36.5 4.4
71.9008 54.1433 133.2 3.1
27.5379 -292.733 36 4.4
-48.1263 -308.294 51.8 5.2
71.0118 -238.882 44.5 4
58.9876 -265.53 25.3 4.1
250.218 131.678 49.7 5.1
75.2571 -133.404 63.6 3.9
-35.4662 -139.553 187.1 4.3
-13.1071 -258.66 92.4 4.4
9.86531 -17.9127 6 4.1
9.86531 -17.9127 5.5 4
78.9224 -258.12 43.5 4.1
-26.5393 -161.614 150.8 3.1
-57.3778 -189.789 163 3.5
61.8305 37.9283 121.3 4.4
11.4753 -294.661 53.3 4.4
168.189 53.7113 35.8 4
14.4022 -46.4486 147.8 4.4
49.4986 -198.734 37 3.8
48.6565 -199.637 36.9 4
68.8665 -94.0542 49.7 4
206.629 -303.292 10 3.8
-31.5996 -62.7818 37.7 4.2
2.35596 -153.108 136.4 3.8
15.0208 -22.8138 165.2 4.2
331.427 81.1039 16.7 0
136.576 -82.0927 16.2 4.3
151.749 74.2691 59.1 4.4
105.306 -94.1677 37.7 4.2
98.8048 90.3467 91 4.3
72.0095 76.6735 72.7 5.3
91.2857 -112.943 31.2 4.3
61.964 -237.409 35.4 4.4
59.0512 28.6559 117.5 3.8
60.8786 -292.33 32.5 0
34.4192 -241.494 54 4.4
219.623 -88.4373 35 4.4
38.4512 39.7519 140 6.3
139.168 92.4141 72.7 3.9
89.7302 53.3669 82.4 4.2
33.8102 -298.611 39.1 4.8
17.7195 -299.328 36.4 4.4
32.3137 -306.731 39 5.3
403.211 171.904 5.8 4
-148.996 138.716 20.3 4.3
129.314 -11.0338 54.1 4.1
256.566 145.415 12.6 4.2
24.3605 -304.318 27.2 3.6
39.7388 -243.836 36.3 4.1
-34.1912 -312.132 65.2 0
136.559 59.4642 68.3 3.9
-27.191 -185.126 169.2 4.4
134.653 -16.8714 34.8 5.5
105.053 -277.146 39 3.6
-85.0007 -55.0125 8.5 3.9
47.0157 -243.032 29.8 3.5
138.652 67.1906 44.3 4
130.505 -138.323 47.1 4.3
-81.061 -76.8209 35.4 4.8
136.186 77.6634 49.9 4.3
115.751 -137.728 24.8 4.3
-33.7202 -173.677 164.4 4.4
101.213 -134.222 14 4.1
112.71 -123.382 35 4.2
53.7955 29.6486 125.7 4.7
117.474 -82.1893 30.2 4.5
-162.205 -25.9281 17.9 4.1
-65.4705 -202.17 159.7 3.5
126.525 -291.581 20.8 4.3
-66.4782 -196.304 145 6.1
77.9878 -165.514 35 4.1
-31.6055 -310.44 62.3 4.4
395.689 129.753 48.6 4.3
-38.1344 -187.254 156.2 3.8
-43.6887 -176.787 165.5 0
-65.7671 86.6306 35 4.4
97.9543 -270.217 45.2 4.6
-150.443 -319.62 209.3 4.5
39.9237 -248.601 35 4.5
113.854 83.9943 61.1 4.2
39.1952 -281.992 35.5 4.2
115.178 -228.739 35 3.9
93.5011 5.07461 80.5 4.4
-57.527 105.679 14.5 3.9
26.8358 -302.391 10 4
-140.765 172.771 14.6 4.5
-44.7172 -178.572 173.9 4.6
113.346 -129.469 32.5 3.7
-60.8665 -328.699 92.8 4
40.8602 -262.778 29.7 3.2
-51.0232 -186.178 149.3 0
-16.2078 -32.0779 10 4.5
47.7161 -152.408 34.2 5.7
265.106 151.136 38.3 4.8
127.088 64.3964 54.6 4.5
102.513 -81.3671 38.2 4.4
-46.236 91.281 10 4.6
-43.4078 95.1969 39.3 4.7
-45.579 82.9717 10 4.3
-27.2625 101.399 10 4.4
-52.2992 94.0933 18.7 5.5
141.747 69.508 34.5 0
-47.9638 96.1399 23.9 4.7
116.031 -95.2143 55.5 4
-34.5849 73.2403 10 4.4
61.5954 -169.758 38.9 4.3
-35.418 115.262 94.7 3.7
106.324 -82.4884 10 4
-49.7146 103.106 10 4.9
-67.2 118.886 10 4.3
-63.0156 116.821 10 3.9
-78.4311 91.2807 10 0
-72.6425 107.3 10 4.1
-66.134 104.813 10 4.1
-56.9576 112.893 10 6.6
53.3836 -64.3286 69.5 4
154.198 168.316 20 4
53.2727 -126.673 79.4 4.3
-53.466 6.70091 38.8 4.1
57.5762 -119.261 46.3 0
119.043 -33.1966 40.5 0
46.2648 -233.953 58.3 4.4
-131.168 -107.687 16.3 5.1
-158.805 -98.8647 10 4.4
-157.476 -111.722 10 4.3
-115.742 -107.519 15 4.6
-174.426 -115.04 10 5
79.9627 -99.124 46 4
-18.8762 -22.9123 10 4.3
-17.3858 -240.316 75.1 4.1
324.375 91.3228 10 4
122.216 -103.147 38.8 3.9
31.377 -237.668 45.4 4.9
-29.7923 42.0309 10 0
41.6492 -289.709 40.4 4.4
187.896 160.18 41.7 4.2
187.592 -228.294 30 4.3
-126.466 -330.983 179.6 4.5
137.968 -213.81 39.1 4.2
321.356 -2.78034 29.7 3.8
43.6456 -232.34 57 4.2
11.7974 -160.385 112.2 4.4
396.577 232.616 397.2 4.6
-20.1463 -301.099 65.1 0
87.7196 -94.9439 44.4 0
62.1001 -248.609 44.5 4
113.157 117.947 73.8 3.6
-42.8797 -189.415 167.6 4.3
60.8011 -227.562 43.7 4.7
401.217 164.981 10 4.3
31.6817 -298.205 35 0
244.317 -116.164 32.8 0
73.8071 -128.112 32.6 5.2
85.086 -127.295 32.1 4.8
135.908 86.6493 49.8 4.4
-25.8399 -149.521 163.3 4.2
155.247 -86.304 28.2 4.2
-4.48486 -172.616 153.9 4.1
335.177 145.217 42.8 4.4
27.6857 -295.724 44.8 0
-279.81 -319.55 44.7 4.3
-305.928 -330.437 24.6 4.8
-12.5437 -109.091 181.5 4.8
180.842 -179.653 29.5 4.4
10.0805 -285.592 30 0
35.8639 -289.482 34.4 4.9
64.2159 -314.11 29.3 0
31.6622 -297.096 33 4
38.972 -306.723 31.9 0
31.4377 -306.303 31.9 5.2
-32.3962 -180.645 145.6 4.2
49.7552 -84.9269 33 4.1
317.903 201.555 14.4 4.7
135.393 -203.893 33 4.5
-7.47718 -276.43 33 0
135.57 -269.478 33 4.5
120.122 -267.669 33 4.3
138.331 -264.852 33 4.6
-50.5605 -78.5292 10 4.5
15.8292 -90.4529 33 4.1
-8.84882 -167.359 170.3 0
320.266 97.0164 33 0
298.274 106.733 33 4.2
82.306 99.7916 159.8 4.4
6.18251 -288.867 33 4.4
7.90877 -326.09 33 0
72.7129 -163.969 79.9 3.8
87.0099 -152.213 33 4.5
-53.3556 -172.678 163.1 4.6
-173.358 -91.6537 96 3.5
-190.976 -106.693 33 0
-198.527 -101.348 33 4.3
132.895 -17.8117 49 0
141.517 37.9644 33 0
-133.044 -328.343 161.3 0
-80.0948 -163.72 174 0
-43.1919 -170.13 171.4 4.5
200.362 -257.08 33 0
95.5344 66.6159 76 4.4
-159.142 -271.755 279.6 4.1
86.1914 -110.071 33 4.4
-36.5354 -90.6734 33 4.2
27.7114 -83.696 104.6 4.3
146.71 51.1193 40.3 3.8
47.4114 -62.9006 99.2 4
8.9027 -302.794 57.5 4.2
9.5566 -32.7797 159.5 4.1
-39.8461 -187.718 167 3.9
147.172 -291.686 33 3.9
-46.0588 -151.981 167.8 3.9
-28.6045 -163.858 171 4
40.4404 -302.594 33 4.4
53.4477 -311.663 33 4.2
78.2208 -41.5796 33 5.4
-66.1249 -246.732 125.4 5.4
141.652 63.6196 43.5 4.8
-50.0246 -163.443 158 4
-42.2119 -172.558 178.5 4.5
100.003 100.925 77.6 4.8
65.4877 -182.32 46.4 4.2
7.51431 -312.904 41.8 4.7
160.625 -273.428 33 4.2
167.903 -212.151 33 4.7
162.977 -210.859 33 5.5
85.3147 -93.3378 33 4.5
-25.5199 -196.412 171 4.2
34.3513 -307.361 60.7 4.2
-41.4732 -178.868 161.1 4.3
60.5904 22.588 132.3 4.1
67.87 -155.979 33 4.5
83.9174 -162.382 68.8 3.7
95.3915 -156.337 33 4.4
82.1112 -187.274 45.8 4.5
-30.0106 -173.188 181.7 4.1
100.555 46.2157 62.8 4.4
46.2953 -0.24582 134.2 4.1
158.923 71.3945 52.6 4.5
165.292 108.709 52.9 4.6
30.6043 -308.313 35.6 4.1
46.4629 -309.911 33 3.9
12.5333 -306.728 42.7 4.1
33.2555 -289.085 33 4.2
112.058 -70.6826 38.4 4.6
148.782 -220.05 33 3.8
-33.8641 -193.301 168.5 4.4
-109.325 -257.778 33 3.8
96.6844 44.3365 68.7 4.2
94.4449 -176.11 42.4 4.2
23.7465 -302.222 33 4.7
166.654 -221.405 33 4.4
-118.733 -331.621 163.3 4.6
32.8733 19.782 10 3.8
55.053 -180.654 61.1 4.3
89.7667 -105.102 33 4.7
74.1585 -164.714 44 4.3
-204.734 -329.293 278.3 4.3
114.078 40.0389 61 4.2
50.5387 -295.972 33 4.4
32.8344 -297.963 34.1 4.7
45.31 -305.054 33 4.2
41.2777 -300.915 33 4.3
94.0235 -135.511 41.7 5
42.7323 -306.543 33 4.1
40.1325 -291.067 34.2 4.5
-20.8153 -169.743 158.9 4.6
400.955 160.059 33 4.3
80.5203 -90.6785 33 4
24.9268 -297.878 33 4.2
-59.1878 -270.388 33 3.9
-178.698 -179.095 33 4.5
41.1568 -242.701 71.4 4
45.5157 -57.8369 33 4.3
21.3926 -253.92 33 5.1
24.339 -257.751 48 4.4
13.9462 -256.593 33 4.1
186.458 -285.848 33 3.5
74.0112 -257.673 46.4 4.5
3.80719 -297.439 33 4
121.369 7.3868 33 5.7
53.768 -293.47 41.1 4.1
102.086 -127.431 33 3.6
51.7395 -244.16 33 4
108.781 105.609 64 4.6
165.468 141.263 42.9 5.2
170.053 129.203 49.2 4.1
169.284 140.619 48.4 4.4
170.998 139.234 61.9 3.8
163.737 148.535 50 6.8
85.3938 -168.449 33 4
74.6876 -158.6 33 4.4
93.037 -122.442 33 4
